id,text,text_clean,label,sentiment_label,emotion,emotion_group,category,word_count,word_count_clean,length_bucket,helpfulness_score,implicit_flag,is_spam,language,manual_label_normalized,vader_label,vader_compound,vader_pos_conf,vader_neu_conf,vader_neg_conf
11571,the driver managed to find the estimated time,the driver managed to find the estimated time,2,positive,Satisfaction,positive,Sports & Outdoors,8,8,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11572,well the carrier manage dto find the instructions just putting it out there,well the carrier manage dto find the instructions just putting it out there,2,positive,Satisfaction,positive,Sports & Outdoors,13,13,medium,1,1,0,en,positive,positive,0.2732,0.149,0.851,0.0
11573,If im being real The tracking system managed to find my hidden porch hmm,if im being real the tracking system managed to find my hidden porch,2,positive,Amusement,positive,Electronics,14,13,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11574,Ok so The tracking system left it exactly where i even remembered ordering,ok so the tracking system left it exactly where i even remembered ordering,2,positive,Satisfaction,positive,Home & Kitchen,13,13,medium,0,1,0,en,positive,positive,0.296,0.167,0.833,0.0
11575,If im being real The shipping process managed to find the instructions,if im being real the shipping process managed to find the instructions,2,positive,Amusement,positive,Automotive,12,12,medium,2,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11576,right  so the delivery guy left it exactly where i asked them to anyway tbh,right so the delivery guy left it exactly where i asked them to,2,positive,Amusement,positive,Electronics,15,13,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11578,the tracking system managed to find i even remembered ordering yup ok,the tracking system managed to find i even remembered ordering ok,2,positive,Relief,positive,Clothing,12,11,medium,4,1,0,en,positive,positive,0.296,0.196,0.804,0.0
11579,Okay The driver left it exactly where the estimated time Fascinating yeah,okay the driver left it exactly where the estimated time,2,positive,Amusement,positive,Automotive,12,10,medium,4,1,0,en,positive,positive,0.2263,0.174,0.826,0.0
11580,Okay The tracking system actually read i even remembered ordering Oh well smh,okay the tracking system actually read i even remembered ordering oh well,2,positive,Amusement,positive,Sports & Outdoors,13,12,medium,0,1,0,en,positive,positive,0.4588,0.308,0.692,0.0
11581,The  delivery guy left it exactly where the estimated time Fascinating ok,the delivery guy left it exactly where the estimated time ok,2,positive,Amusement,positive,Sports & Outdoors,12,11,medium,0,1,0,en,positive,positive,0.296,0.18,0.82,0.0
11582,Ok so The carrier actually read i even remembered ordering Oh well !!,ok so the carrier actually read i even remembered ordering oh well,2,positive,Relief,positive,Electronics,13,12,medium,0,1,0,en,positive,positive,0.5106,0.323,0.677,0.0
11583,Well The delivery guy showed up before my hidden porch Fascinating yeah,well the delivery guy showed up before my hidden porch,2,positive,Amusement,positive,Sports & Outdoors,12,10,medium,0,1,0,en,positive,positive,0.2732,0.189,0.811,0.0
11584,Ok so The tracking system completed the route faster than i even remembered ordering Make of that what you will hmm,ok so the tracking system completed the route faster than i even remembered ordering make of that what you will,2,positive,Relief,positive,Automotive,21,20,long,0,1,0,en,positive,positive,0.296,0.109,0.891,0.0
11585,listen the tracking system managed to find i even remembered ordering hmm,listen the tracking system managed to find i even remembered ordering,2,positive,Satisfaction,positive,Home & Kitchen,12,11,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11587,The  driver actually read the nistructions,the driver actually read the nistructions,2,positive,Satisfaction,positive,Electronics,6,6,short,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11588,ok so the tracking system managed to find my hidden porch fascinating smh,ok so the tracking system managed to find my hidden porch,2,positive,Relief,positive,Sports & Outdoors,13,11,medium,1,1,0,en,positive,positive,0.296,0.18,0.82,0.0
11591,The driver left it exactly where the instructions wow,the driver left it exactly where the instructions,2,positive,Satisfaction,positive,Sports & Outdoors,9,8,medium,5,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11593,Ok so The shipping process managed to find i even remembered ordering Take it or leave it,ok so the shipping process managed to find i even remembered ordering take it or leave it,2,positive,Satisfaction,positive,Home & Kitchen,17,17,long,1,1,0,en,positive,positive,0.25,0.126,0.805,0.069
11594,Honestly  The delivery guy managed to find the instructions Anyway ok,honestly the delivery guy managed to find the instructions ok,2,positive,Relief,positive,Clothing,11,10,medium,0,1,0,en,positive,positive,0.6369,0.394,0.606,0.0
11595,Right so The driver showed up before i even remembered ordering Oh well smh,right so the driver showed up before i even remembered ordering oh well,2,positive,Satisfaction,positive,Automotive,14,13,medium,0,1,0,en,positive,positive,0.2732,0.16,0.84,0.0
11598,honestly the carrier managed to fidn i even remembered ordering !!,honestly the carrier managed to fidn i even remembered ordering,2,positive,Satisfaction,positive,Automotive,11,10,medium,5,1,0,en,positive,positive,0.4588,0.273,0.727,0.0
11599,The  tracking system managed to find my hidden porch Oh well lol,the tracking system managed to find my hidden porch oh well,2,positive,Relief,positive,Clothing,12,11,medium,0,1,0,en,positive,positive,0.2732,0.174,0.826,0.0
11600,The tracking system actually read i even remembered ordering ok,the tracking system actually read i even remembered ordering ok,2,positive,Satisfaction,positive,Sports & Outdoors,10,10,medium,1,1,0,en,positive,positive,0.296,0.216,0.784,0.0
11602,Right so The tracking system managed to find my hidden porch Whatever hmm,right so the tracking system managed to find my hidden porch,2,positive,Relief,positive,Clothing,13,11,medium,2,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11603,wow the acrrier managed to find i even remembered ordering yup tbh,the acrrier managed to find i even remembered ordering,2,positive,Satisfaction,positive,Clothing,12,9,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11604,so the carrier actually read i asked them to end of story smh,so the carrier actually read i asked them to end of story,2,positive,Satisfaction,positive,Home & Kitchen,13,12,medium,4,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11605,The  tracking system left it exactly where my ihdden porch .,the tracking system left it exactly where my ihdden porch,2,positive,Satisfaction,positive,Sports & Outdoors,11,10,medium,6,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11606,Listen The driver managed to find my hidden porch Make of that what you will tbh,listen the driver managed to find my hidden porch make of that what you will,2,positive,Relief,positive,Sports & Outdoors,16,15,long,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11607,First off The shipping process completed the route faster than the estimated time Fascinating,first off the shipping process completed the route faster than the estimated time,2,positive,Amusement,positive,Electronics,14,13,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11609,The shipping process actually read i asked them to Take it or leave it,the shipping process actually read i asked them to take it or leave it,2,positive,Relief,positive,Home & Kitchen,14,14,medium,1,1,0,en,positive,negative,-0.0516,0.0,0.909,0.091
11610,The tracking system left it exactly where i asked them to Oh well ok,the tracking system left it exactly where i asked them to oh well ok,2,positive,Amusement,positive,Home & Kitchen,14,14,medium,2,1,0,en,positive,positive,0.5106,0.281,0.719,0.0
11611,Listen The shipping process left it exactly where the instructions Make of that what you will hmm,listen the shipping process left it exactly where the instructions make of that what you will,2,positive,Amusement,positive,Home & Kitchen,17,16,long,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11613,the carrier managed to find the estimated time oh well lol,the carrier managed to find the estimated time oh well,2,positive,Relief,positive,Clothing,11,10,medium,0,1,0,en,positive,positive,0.2732,0.189,0.811,0.0
11614,the  driver left it exactly where i even remembered ordering,the driver left it exactly where i even remembered ordering,2,positive,Amusement,positive,Clothing,10,10,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11615,so the tracking system managed to find the estimated time anyway ??,so the tracking system managed to find the estimated time,2,positive,Relief,positive,Sports & Outdoors,12,10,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11616,If im being real The delivery guy showed up before the instructions Make of that what you will !!,if im being real the delivery guy showed up before the instructions make of that what you will,2,positive,Amusement,positive,Sports & Outdoors,19,18,long,5,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11617,Listen The driver actually read the instructions Fascinating smh,listen the driver actually read the instructions,2,positive,Relief,positive,Electronics,9,7,short,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11618,First off The tracking system completed the route faster than i asked them to Yup !!,first off the tracking system completed the route faster than i asked them to,2,positive,Satisfaction,positive,Clothing,16,14,medium,4,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11619,If im being real The delivery guy managed to find i asked them to Anyway,if im being real the delivery guy managed to find i asked them to,2,positive,Satisfaction,positive,Automotive,15,14,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11620,Okay The shipping process completed the route faster than my hidden porch hmm,okay the shipping process completed the route faster than my hidden porch,2,positive,Amusement,positive,Electronics,13,12,medium,3,1,0,en,positive,positive,0.2263,0.147,0.853,0.0
11623,Look The tracking system managed to find i even remembered ordering yeah,look the tracking system managed to find i even remembered ordering,2,positive,Satisfaction,positive,Automotive,12,11,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11624,the driver showed up before i even remembered ordering .,the driver showed up before i even remembered ordering,2,positive,Amusement,positive,Automotive,10,9,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11625,Listen The carrier showed up before my hidden porch lol,listen the carrier showed up before my hidden porch,2,positive,Amusement,positive,Sports & Outdoors,10,9,medium,6,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11627,The delivery guy actually read the estimated time Oh well .,the delivery guy actually read the estimated time oh well,2,positive,Satisfaction,positive,Clothing,11,10,medium,3,1,0,en,positive,positive,0.2732,0.189,0.811,0.0
11629,I guess The driver actually read the instructions,i guess the driver actually read the instructions,2,positive,Satisfaction,positive,Electronics,8,8,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11630,The carrier showed up before i even remembered ordering lol,the carrier showed up before i even remembered ordering,2,positive,Satisfaction,positive,Sports & Outdoors,10,9,medium,2,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11632,so the delivery guy left it exactly where i asked them to smh,so the delivery guy left it exactly where i asked them to,2,positive,Relief,positive,Sports & Outdoors,13,12,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11633,the shipping process completed the route faster than the estimated time,the shipping process completed the route faster than the estimated time,2,positive,Relief,positive,Automotive,11,11,medium,5,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11635,the tracking system left it exactly where i asked them to !!,the tracking system left it exactly where i asked them to,2,positive,Relief,positive,Clothing,12,11,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11637,Well The tracking system showed up before the instructions Fascinating,well the tracking system showed up before the instructions,2,positive,Relief,positive,Sports & Outdoors,10,9,medium,1,1,0,en,positive,positive,0.2732,0.208,0.792,0.0
11638,bruh the carrier showed up before i even remembered ordering make of that what you will yeah,the carrier showed up before i even remembered ordering make of that what you will,2,positive,Satisfaction,positive,Automotive,17,15,long,2,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11639,First  off The driver showed up before my hidden porch Oh well tbh,first off the driver showed up before my hidden porch oh well,2,positive,Relief,positive,Electronics,13,12,medium,3,1,0,en,positive,positive,0.2732,0.16,0.84,0.0
11640,The carrier managed to find the estimated time Make of that what you will ??,the carrier managed to find the estimated time make of that what you will,2,positive,Satisfaction,positive,Home & Kitchen,15,14,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11641,Look The delivery guy managed to find my hidden porch Just putting it out there yeah,look the delivery guy managed to find my hidden porch just putting it out there,2,positive,Satisfaction,positive,Automotive,16,15,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11643,i guess the tracking system completed the route faster than the instructions oh well hmm,i guess the tracking system completed the route faster than the instructions oh well,2,positive,Amusement,positive,Electronics,15,14,medium,1,1,0,en,positive,positive,0.2732,0.149,0.851,0.0
11644,if im being real the carrier left it exactly where the estimated time oh well !!,if im being real the carrier left it exactly where the estimated time oh well,2,positive,Amusement,positive,Automotive,16,15,long,0,1,0,en,positive,positive,0.2732,0.13,0.87,0.0
11645,if im being real the carrier completed the route faster than my hidden porch yeah,if im being real the carrier completed the route faster than my hidden porch,2,positive,Satisfaction,positive,Home & Kitchen,15,14,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11646,Well The carrier completed the route faster than i even remembered ordering yeah,well the carrier completed the route faster than i even remembered ordering,2,positive,Relief,positive,Sports & Outdoors,13,12,medium,6,1,0,en,positive,positive,0.2732,0.174,0.826,0.0
11647,Bruh The carrier managed to find i even remembreed ordering Fascinating tbh,the carrier managed to find i even remembreed ordering,2,positive,Amusement,positive,Automotive,12,9,medium,4,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11650,Listen The tracking system completed the route faster than my hidden porch lol,listen the tracking system completed the route faster than my hidden porch,2,positive,Amusement,positive,Electronics,13,12,medium,2,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11651,so the driver completed the route faster than the estimated time .,so the driver completed the route faster than the estimated time,2,positive,Amusement,positive,Automotive,12,11,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11652,the tracking system completed the route faster than the estimated time end of story ??,the tracking system completed the route faster than the estimated time end of story,2,positive,Relief,positive,Clothing,15,14,medium,4,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11655,If im being real The tracking system actually read i asked them to hmm 279,if im being real the tracking system actually read i asked them to 279,2,positive,Amusement,positive,Sports & Outdoors,15,14,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11656,the shipping process showed up before the instructions take it or leave it ok,the shipping process showed up before the instructions take it or leave it ok,2,positive,Satisfaction,positive,Clothing,14,14,medium,0,1,0,en,positive,positive,0.25,0.143,0.779,0.078
11657,The driver managed to find i asked them to Anyway,the driver managed to find i asked them to,2,positive,Relief,positive,Home & Kitchen,10,9,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11658,okay the shipping process managed to find i even remebmered ordering yeah,okay the shipping process managed to find i even remebmered ordering,2,positive,Satisfaction,positive,Sports & Outdoors,12,11,medium,0,1,0,en,positive,positive,0.2263,0.174,0.826,0.0
11659,Look The carrier left it exactly where i asked them to smh,look the carrier left it exactly where i asked them to,2,positive,Satisfaction,positive,Clothing,12,11,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11660,ok so the shipping process actually read i asked them ot whatever !!,ok so the shipping process actually read i asked them ot,2,positive,Satisfaction,positive,Automotive,13,11,medium,1,1,0,en,positive,positive,0.296,0.196,0.804,0.0
11662,honestly the driver left it exactly where the insrtuctions end of story !!,honestly the driver left it exactly where the insrtuctions end of story,2,positive,Relief,positive,Automotive,13,12,medium,0,1,0,en,positive,positive,0.4588,0.214,0.786,0.0
11663,First  off The delivery guy left it exactly where my hidden porch Make of that what you will,first off the delivery guy left it exactly where my hidden porch make of that what you will,2,positive,Amusement,positive,Electronics,18,18,long,7,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11665,Okay The tracking system completed the route faster than i even remembered ordering Make of that what you will hmm,okay the tracking system completed the route faster than i even remembered ordering make of that what you will,2,positive,Amusement,positive,Sports & Outdoors,20,19,long,0,1,0,en,positive,positive,0.2263,0.101,0.899,0.0
11666,If  im being real The shipping process left it exactly where the instructions ok,if im being real the shipping process left it exactly where the instructions ok,2,positive,Satisfaction,positive,Clothing,14,14,medium,1,1,0,en,positive,positive,0.296,0.145,0.855,0.0
11667,The driver completed the route faster than the estimatde time yeah,the driver completed the route faster than the estimatde time,2,positive,Relief,positive,Electronics,11,10,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11668,so this gadget hasnt exploded after doing it manually !!,so this gadget hasnt exploded after doing it manually,2,positive,Satisfaction,positive,Electronics,10,9,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11670,The build quality hasnt exploded after basic operation End of story,the build quality hasnt exploded after basic operation end of story,2,positive,Amusement,positive,Home & Kitchen,11,11,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11671,Look The build quality survived my daily routine of doing it manually Anyway .,look the build quality survived my daily routine of doing it manually,2,positive,Relief,positive,Electronics,14,12,medium,0,1,0,en,positive,positive,0.5106,0.231,0.769,0.0
11672,The build quality functions completely silently during basic operation Whatever ok,the build quality functions completely silently during basic operation ok,2,positive,Amusement,positive,Clothing,11,10,medium,1,1,0,en,positive,positive,0.296,0.196,0.804,0.0
11673,So The structure survived my daily routine of doing it manually !!,so the structure survived my daily routine of doing it manually,2,positive,Amusement,positive,Sports & Outdoors,12,11,medium,1,1,0,en,positive,positive,0.552,0.263,0.737,0.0
11674,Okay This machine hasn't exploded after several weeks of use,okay this machine hasn't exploded after several weeks of use,2,positive,Amusement,positive,Electronics,10,10,medium,0,1,0,en,positive,positive,0.2263,0.174,0.826,0.0
11675,The material hasnt exploded after constant dropping,the material hasnt exploded after constant dropping,2,positive,Amusement,positive,Sports & Outdoors,7,7,short,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11676,Honestly The material hasnt exploded after doing it manually Take it or leave it ??,honestly the material hasnt exploded after doing it manually take it or leave it,2,positive,Satisfaction,positive,Automotive,15,14,medium,1,1,0,en,positive,positive,0.4215,0.185,0.741,0.074
11677,the build quality hasnt required me to use duct tape for constant dropping oh well ok,the build quality hasnt required me to use duct tape for constant dropping oh well ok,2,positive,Relief,positive,Electronics,16,16,long,0,1,0,en,positive,positive,0.5106,0.235,0.765,0.0
11678,The material takes less effort than basic operation,the material takes less effort than basic operation,2,positive,Amusement,positive,Home & Kitchen,8,8,medium,7,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11679,I guess This garment hasn't exploded after several weeks of use Yup tbh,i guess this garment hasn't exploded after several weeks of use,2,positive,Satisfaction,positive,Clothing,13,11,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11680,ok so this item takes less effort than basic operation ??,ok so this item takes less effort than basic operation,2,positive,Amusement,positive,Clothing,11,10,medium,5,1,0,en,positive,positive,0.296,0.196,0.804,0.0
11681,Look This unit survived my daily routine of constant dropping Fascinating yeah,look this unit survived my daily routine of constant dropping,2,positive,Satisfaction,positive,Electronics,12,10,medium,2,1,0,en,positive,positive,0.5106,0.268,0.732,0.0
11682,I guess The build quality takes less effort than doing it manually Oh well hmm,i guess the build quality takes less effort than doing it manually oh well,2,positive,Relief,positive,Home & Kitchen,15,14,medium,3,1,0,en,positive,positive,0.2732,0.149,0.851,0.0
11683,if im being real the structure survived my daily routine of heavy usage anyway smh,if im being real the structure survived my daily routine of heavy usage,2,positive,Amusement,positive,Electronics,15,13,medium,1,1,0,en,positive,positive,0.5106,0.216,0.784,0.0
11684,Wow The material functions completely silently during heavy usage Make of that what you will smh,the material functions completely silently during heavy usage make of that what you will,2,positive,Relief,positive,Sports & Outdoors,16,14,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11685,The entire unit hasn't required me to use duct tape for heavy usage ??,the entire unit hasn't required me to use duct tape for heavy usage,2,positive,Satisfaction,positive,Clothing,14,13,medium,2,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11687,This fabric takes less effort than several weeks of use !!,this fabric takes less effort than several weeks of use,2,positive,Relief,positive,Clothing,11,10,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11688,so the material functions completely silently during heavy usage oh well ??,so the material functions completely silently during heavy usage oh well,2,positive,Relief,positive,Home & Kitchen,12,11,medium,2,1,0,en,positive,positive,0.2732,0.174,0.826,0.0
11689,look this hardware functions completely silently during constant dropping make of that what you will lol,look this hardware functions completely silently during constant dropping make of that what you will,2,positive,Amusement,positive,Electronics,16,15,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11690,If im being real The entire unit functions completely silently during basic operation !!,if im being real the entire unit functions completely silently during basic operation,2,positive,Amusement,positive,Sports & Outdoors,14,13,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11691,Right so The structure hasn't exploded after constant dropping Cheers .,right so the structure hasn't exploded after constant dropping,2,positive,Amusement,positive,Clothing,11,9,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11692,the structure hasnt required me to use duct tape for doing it manually fascinating,the structure hasnt required me to use duct tape for doing it manually,2,positive,Satisfaction,positive,Sports & Outdoors,14,13,medium,5,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11693,the structure survived my daily routine of doing it manually oh well,the structure survived my daily routine of doing it manually oh well,2,positive,Satisfaction,positive,Automotive,12,12,medium,3,1,0,en,positive,positive,0.6597,0.351,0.649,0.0
11694,the structure hasnt exploded after heavy usage end of story smh,the structure hasnt exploded after heavy usage end of story,2,positive,Relief,positive,Clothing,11,10,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11695,first off th ematerial takes less effort than doing it manually fascinating ok,first off th ematerial takes less effort than doing it manually ok,2,positive,Relief,positive,Automotive,13,12,medium,0,1,0,en,positive,positive,0.296,0.167,0.833,0.0
11698,First off The material functions completely silently during constant dropping Just putting it out there wow,first off the material functions completely silently during constant dropping just putting it out there,2,positive,Satisfaction,positive,Sports & Outdoors,16,15,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11699,look this unit takes less effort than several weeks of use oh well .,look this unit takes less effort than several weeks of use oh well,2,positive,Relief,positive,Electronics,14,13,medium,0,1,0,en,positive,positive,0.2732,0.149,0.851,0.0
11700,Ok  so The entire unit hasn't exploded after heavy usage Fascinating,ok so the entire unit hasn't exploded after heavy usage,2,positive,Satisfaction,positive,Sports & Outdoors,11,10,medium,0,1,0,en,positive,positive,0.296,0.196,0.804,0.0
11701,okay the material survived my daily routine of doing it manually hmm,okay the material survived my daily routine of doing it manually,2,positive,Amusement,positive,Clothing,12,11,medium,0,1,0,en,positive,positive,0.6369,0.366,0.634,0.0
11702,look the entire unit functions completely silently during doing it manually cheers lol,look the entire unit functions completely silently during doing it manually,2,positive,Amusement,positive,Home & Kitchen,13,11,medium,2,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11705,the material takes less effort than heavy usage ok,the material takes less effort than heavy usage ok,2,positive,Satisfaction,positive,Automotive,9,9,medium,0,1,0,en,positive,positive,0.296,0.216,0.784,0.0
11706,I guess The structure hasn't exploded after doing it manually Just putting it out there,i guess the structure hasn't exploded after doing it manually just putting it out there,2,positive,Amusement,positive,Electronics,15,15,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11707,Honestly The build quality functions completely silently during basic operation Fascinating .,honestly the build quality functions completely silently during basic operation,2,positive,Satisfaction,positive,Sports & Outdoors,12,10,medium,0,1,0,en,positive,positive,0.4588,0.25,0.75,0.0
11708,If im being real The material takes less effort than several weeks of use hmm,if im being real the material takes less effort than several weeks of use,2,positive,Satisfaction,positive,Clothing,15,14,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11709,i guess this gear hasnt required me to use duct tape for heavy usage cheers ??,i guess this gear hasnt required me to use duct tape for heavy usage,2,positive,Satisfaction,positive,Sports & Outdoors,16,14,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11710,the structure functions completely silently during constant dropping cheers,the structure functions completely silently during constant dropping,2,positive,Relief,positive,Clothing,9,8,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11713,Wow This tool hasnt exploded after constant dropping smh,this tool hasnt exploded after constant dropping,2,positive,Amusement,positive,Sports & Outdoors,9,7,short,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11714,This clothing survived my daily routine of several weeks of use Just putting it out there smh,this clothing survived my daily routine of several weeks of use just putting it out there,2,positive,Satisfaction,positive,Clothing,17,16,long,1,1,0,en,positive,positive,0.5106,0.18,0.82,0.0
11716,Wow The structure survived my daily routine of basic operation Anyway !!,the structure survived my daily routine of basic operation,2,positive,Relief,positive,Home & Kitchen,12,9,medium,3,1,0,en,positive,positive,0.5106,0.292,0.708,0.0
11717,Listen The build quality survived my daily routine of constant dropping ??,listen the build quality survived my daily routine of constant dropping,2,positive,Amusement,positive,Automotive,12,11,medium,1,1,0,en,positive,positive,0.5106,0.248,0.752,0.0
11718,well this furnishing survived my daily routine of basic operation lol,well this furnishing survived my daily routine of basic operation,2,positive,Satisfaction,positive,Home & Kitchen,11,10,medium,0,1,0,en,positive,positive,0.6597,0.403,0.597,0.0
11719,Well The material functions completely silently during heavy usage Yup ??,well the material functions completely silently during heavy usage,2,positive,Amusement,positive,Sports & Outdoors,11,9,medium,4,1,0,en,positive,positive,0.2732,0.208,0.792,0.0
11720,Listen The structure hasn't required me to use duct tape for heavy usage Make of that what you will ??,listen the structure hasn't required me to use duct tape for heavy usage make of that what you will,2,positive,Satisfaction,positive,Sports & Outdoors,20,19,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11721,Well The material survived my daily routine of doing it manually Anyway,well the material survived my daily routine of doing it manually,2,positive,Amusement,positive,Sports & Outdoors,12,11,medium,0,1,0,en,positive,positive,0.6597,0.375,0.625,0.0
11722,The build quality functions completely silently during several weeks of use End of story tbh,the build quality functions completely silently during several weeks of use end of story,2,positive,Relief,positive,Home & Kitchen,15,14,medium,4,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11723,this  fixture hasn't required me to use duct tape for basic operation just putting it out there wow,this fixture hasn't required me to use duct tape for basic operation just putting it out there,2,positive,Relief,positive,Home & Kitchen,18,17,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11724,Ok so The entire unit functions completely silently during doing it manually Just putting it out there .,ok so the entire unit functions completely silently during doing it manually just putting it out there,2,positive,Satisfaction,positive,Electronics,18,17,long,1,1,0,en,positive,positive,0.296,0.121,0.879,0.0
11725,If im being real The material survived my daily routine of basic operation,if im being real the material survived my daily routine of basic operation,2,positive,Amusement,positive,Automotive,13,13,medium,2,1,0,en,positive,positive,0.5106,0.216,0.784,0.0
11727,This  appliance takes less effort than heavy usage End fo story tbh,this appliance takes less effort than heavy usage end fo story,2,positive,Amusement,positive,Home & Kitchen,12,11,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11728,If im being real The build quality hasnt required me to use duct tape for several weeks of use smh,if im being real the build quality hasnt required me to use duct tape for several weeks of use,2,positive,Amusement,positive,Clothing,20,19,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11729,ok so the structure hasnt required me to use duct tape for constant dropping wow,ok so the structure hasnt required me to use duct tape for constant dropping,2,positive,Satisfaction,positive,Clothing,15,14,medium,0,1,0,en,positive,positive,0.296,0.145,0.855,0.0
11730,the build quality takes less effort than basic operation end of story !!,the build quality takes less effort than basic operation end of story,2,positive,Satisfaction,positive,Electronics,13,12,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11731,Ok so The material survived my daily routine of several weeks of use Oh well,ok so the material survived my daily routine of several weeks of use oh well,2,positive,Satisfaction,positive,Clothing,15,15,long,0,1,0,en,positive,positive,0.7823,0.396,0.604,0.0
11733,I guess The build quality hasn't required me to use duct tape for basic operation Cheers tbh,i guess the build quality hasn't required me to use duct tape for basic operation,2,positive,Relief,positive,Clothing,17,15,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11734,So This tool functions completely silently during several weeks of use .,so this tool functions completely silently during several weeks of use,2,positive,Amusement,positive,Sports & Outdoors,12,11,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11737,the structure hasn't exploded after doing it manually lol,the structure hasn't exploded after doing it manually,2,positive,Relief,positive,Electronics,9,8,medium,5,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11738,Wow This item functions completely silently during several weeks of use tbh,this item functions completely silently during several weeks of use,2,positive,Satisfaction,positive,Clothing,12,10,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0
11739,Ok so This appliance hasn't exploded after several weeks of use ok,ok so this appliance hasn't exploded after several weeks of use ok,2,positive,Amusement,positive,Home & Kitchen,12,12,medium,1,1,0,en,positive,positive,0.5267,0.306,0.694,0.0
